id,num_cards,credit_limit,utilization_ratio,max_utilization_ratio,late_payments
908,3,137796,0.9931221892223833,0.621201689972813,9
909,4,24271,0.5983434312851558,0.40462065311212597,3
910,2,203083,0.9163446792949209,0.5135228764456734,8
911,2,59354,0.43780627217613166,0.8353249819700255,3
912,3,254146,0.6240805201012115,0.5810183906230955,1
913,4,132496,0.7093853540150316,0.2876761349129921,8
914,2,246770,0.9868073238950272,0.20255196828075636,8
915,2,126840,0.15710158190507806,0.38891410531806336,5
916,1,275818,0.16854176828919032,0.3465664633026731,0
917,1,286116,0.5470433119694853,0.835268707460701,1
918,1,18066,0.10301017912256087,0.7333029191013436,9
919,3,232270,0.7411057971259801,0.8706458954145577,11
920,1,96120,0.9912177308727073,0.5350105732494944,6
921,4,288800,0.8208639891639091,0.6669077451924768,0
922,2,58825,0.30251839227515476,0.5338886989059537,5
923,1,199552,0.8095832747850402,0.37696073980186323,8
924,4,261267,0.6464824802003771,0.7047525258751144,5
925,4,87035,0.1634487763825591,0.5108751025508417,10
926,1,297085,0.5876279429472961,0.39946401613961174,6
927,3,122597,0.9019377721661007,0.9507770989350437,3
928,4,47325,0.3254267896961253,0.2862510134006742,10
929,3,240861,0.67615214043848,0.8214375249148993,9
930,3,138440,0.08948649525797955,0.6396282736732535,11
931,3,136692,0.8425045374708118,0.810429072009516,0
932,4,287418,0.24564048867684318,0.2718972132392371,10
933,1,181432,0.6281939744792182,0.5123304574747658,0
934,4,77976,0.5479837698066665,0.8368298281428117,7
935,2,281467,0.5707237972352225,0.8520625843398859,4
936,2,78034,0.2910499485069116,0.8311263967717353,6
937,1,262948,0.5811564048113974,0.795479080416553,8
938,4,226102,0.6226137891710166,0.5012781467689931,2
939,4,138941,0.4541838631531145,0.7729556773359061,11
940,2,168948,0.6515903943503872,0.2875477297099064,5
941,2,77215,0.23199513421083545,0.330085481866323,5
942,4,237483,0.5369654967380408,0.6319363242237861,5
943,4,26381,0.7309614955515427,0.6396851176429174,0
944,1,58733,0.3995961260354048,0.5774258670242008,10
945,4,228872,0.4405890273662955,0.7879996158163813,9
946,3,52070,0.20599377923209833,0.6510524839797664,8
947,1,126385,0.6356266586563607,0.2525604489679135,8
948,3,147201,0.16734324524157224,0.9097587610228952,7
949,2,275828,0.5257677896531773,0.7024251183288839,8
950,3,214182,0.24989996253537589,0.9163534366094332,2
951,3,206330,0.23442202945137464,0.5436079962215095,4
952,2,219192,0.1410380861268477,0.2014690837934607,8
953,3,161647,0.3895279833805853,0.8101493048138575,11
954,4,246506,0.8740400958707657,0.6528110026763017,9
955,2,73351,0.6246673557520571,0.21572445956654668,3
956,2,121937,0.7901538762808265,0.6580902116155458,7
957,4,87900,0.1588422342272071,0.9448668000570342,6
958,1,98197,0.34764856983848974,0.3669891818272728,2
959,1,216682,0.41918339114382325,0.42540053859243976,0
960,1,13633,0.8670086455400704,0.7196116685532261,0
961,2,122482,0.6811783731990064,0.8567313910141527,9
962,3,165199,0.5159545451301072,0.7133873795032055,3
963,4,178882,0.3354580062020364,0.7373627405433636,6
964,3,216425,0.7719521372353555,0.46135778535857236,11
965,4,80599,0.893907464157341,0.20802426368786664,11
966,1,53252,0.5599718918136668,0.8718895853006363,11
967,1,38670,0.09125520918080227,0.9961956496599953,1
968,1,68275,0.30825905163530176,0.8931308185028455,5
969,4,92653,0.758516473863886,0.5180024157232126,5
970,2,221642,0.41822210210139654,0.48145759472648114,5
971,4,274372,0.6446215737960916,0.9678944111020251,2
972,2,296073,0.5482956643829426,0.9907143436293777,6
973,1,192946,0.9123311788357836,0.6897873805042276,11
974,2,133300,0.3416516159507261,0.6115740245562031,1
975,1,296669,0.47375549523485677,0.6130738055928926,1
976,3,115720,0.11154077323455656,0.3614453274948477,0
977,4,210430,0.8147141318257003,0.7825598722610476,10
978,2,60237,0.3595308961157934,0.33685420051002557,5
979,2,92086,0.7358372540868588,0.36769517390894046,10
980,2,49128,0.05288000137084031,0.7393304991198888,7
981,2,134763,0.87406161098126,0.8954237041978941,10
982,3,90988,0.9733620145189155,0.7327397059414711,3
983,3,205017,0.4964627168635984,0.579942191463338,3
984,2,162583,0.5084741144480164,0.756191742306088,6
985,3,68727,0.6355473072983162,0.5639869405824092,7
986,1,282733,0.97635593733444,0.7233662094290259,11
987,3,79021,0.5806505574574427,0.8242873301287015,1
988,4,18616,0.12016269271865272,0.21175082463241168,4
989,4,61854,0.586910743638671,0.3751893860785968,2
990,1,173543,0.44809538874333293,0.7624786066226088,7
991,2,181340,0.7728163421205664,0.5211145192169966,0
992,1,69377,0.3381716332062242,0.617716762348586,6
993,1,122147,0.9282417206564123,0.7480036510747894,10
994,3,201907,0.810072161009716,0.621216277038668,5
995,2,292636,0.36023862543866464,0.8695486438326994,1
996,3,86506,0.3843908253320306,0.5033279076974022,5
997,3,292129,0.5419261133935775,0.7534213459274326,7
998,2,155833,0.14461350597829056,0.5403136329501983,11
999,2,237056,0.7056123699710886,0.6234456626404647,0
1000,3,50711,0.6286890177219384,0.29099265307401584,7
1001,3,11083,0.3527705051846561,0.8651824509783035,9
1002,4,255049,0.6561437586125732,0.4559530183725333,0
1003,1,196994,0.14333158684271424,0.4409643155513215,8
1004,1,252327,0.9544487814377088,0.27101338477588544,0
1005,3,51515,0.11362311622941632,0.605114353339908,7
1006,3,204522,0.3623972456530834,0.5343250524026537,7
1007,3,191682,0.9720066554593239,0.2791501741753134,9
1008,4,175075,0.4284370415163863,0.8012578657051161,8
1009,3,125938,0.8913213026359762,0.2531290992886767,9
1010,4,185613,0.1933543808651123,0.3160289534786639,11
1011,3,76983,0.11340016766189763,0.5685581903446112,9
1012,2,21260,0.15276365903018235,0.4862048246155921,3
1013,4,126462,0.9734498793056409,0.420412084680411,2
1014,3,156509,0.1343380482397613,0.6511417482142826,3
1015,3,282788,0.6691499358046105,0.6194321430155286,7
1016,1,215088,0.4685695671797775,0.5459316920102297,3
1017,2,142972,0.8677574633200361,0.8209443112162769,8
1018,1,151120,0.32959700049408197,0.5985314048074597,2
1019,3,160840,0.07746667221118832,0.9830367927517529,4
1020,3,194461,0.7611701310166302,0.8414494914421129,7
1021,3,83947,0.6093204731240124,0.28515949693624054,7
1022,4,66856,0.46277792416017705,0.4191777595509015,0
1023,3,137615,0.35686519792200694,0.6287017004732893,6
1024,4,77494,0.9044649913679286,0.5751106872027558,11
1025,3,125990,0.16570964246088407,0.2375854325885861,4
1026,2,175008,0.18428693259119255,0.6225203833977799,11
1027,2,154542,0.06408750664165024,0.6842851445352327,3
1028,4,120643,0.11893542235653014,0.5706926191253792,0
1029,2,146987,0.8644179490337591,0.8929069372107139,3
1030,2,143137,0.8039672845499972,0.6452718086401188,2
1031,2,175071,0.1473005863502535,0.8291649557021419,0
1032,1,88785,0.7908245681009436,0.6694588899560223,8
1033,1,194956,0.6589969241538901,0.927445940548749,6
1034,2,235793,0.4181108402441024,0.3713503568465557,6
1035,3,247720,0.1299943873984684,0.8653442649324457,1
1036,3,146046,0.6222341319222657,0.5583925779015533,10
1037,3,235706,0.8476919902334292,0.758060231255602,6
1038,2,122975,0.4496740205694326,0.6528848989388681,3
1039,2,179839,0.45316823799304573,0.28708352214080346,3
1040,3,80514,0.8353489549807923,0.5492693819209813,8
1041,1,131132,0.250063625791011,0.7391027991994239,3
1042,1,256107,0.21384516835344686,0.9187231222735852,2
1043,1,78071,0.710801133056301,0.3747674622656283,4
1044,1,142747,0.6736417037694501,0.48414583648252985,5
1045,4,227466,0.91652004890058,0.4884862701741834,7
1046,4,113803,0.36754061758959966,0.6194905393113742,3
1047,3,139411,0.24190092579613248,0.890404212459494,8
1048,4,216496,0.45738813551625146,0.5164208602368114,2
1049,4,282750,0.4146007876066507,0.31744648747729176,4
1050,1,283991,0.9411901524805623,0.6052432018048105,10
1051,4,117917,0.9217260514315556,0.23013460792297638,2
1052,2,137804,0.45674214406904134,0.475565428879966,5
1053,2,214793,0.4418703971276404,0.6113857659470932,2
1054,2,285788,0.4727431486240171,0.6141453595574906,6
1055,1,217541,0.7443507328639412,0.8556155195863406,11
1056,2,227863,0.5725570866769741,0.8408959057273575,10
1057,2,128212,0.323528158737117,0.42610624899573984,11
1058,2,203099,0.7802931372192687,0.44083586319860235,2
1059,2,137433,0.908637563138415,0.985331762995201,4
1060,3,223912,0.7318698177476782,0.5131884222249378,6
1061,1,292393,0.234919684666256,0.31425950735688285,7
1062,1,291203,0.8021849190047838,0.7255509672058866,8
1063,4,281718,0.9895035872079896,0.39481202234533064,11
1064,1,257435,0.7008973771788716,0.6827089455976971,5
1065,3,205001,0.2816918963884563,0.8570235853974801,5
1066,1,255190,0.05527022818197987,0.33892750916662817,0
1067,3,96097,0.41613584181552854,0.5613072269371578,5
1068,2,125086,0.4967375883853018,0.506359202587561,4
1069,3,95985,0.9141717428601628,0.9995096424477679,8
1070,1,202021,0.6386957533415942,0.7693059302156422,10
1071,3,263636,0.3175387271645521,0.26589489168270514,3
1072,3,206879,0.7071438506828697,0.38287703150791297,3
1073,2,97931,0.13757974906305703,0.3258080228403416,10
1074,3,49208,0.2527594537350817,0.21217978035814689,1
1075,3,216211,0.7572661046558061,0.45268119452676486,10
1076,4,176752,0.3323683476940914,0.4595657137648863,6
1077,4,194667,0.07958441102159983,0.3879947258359424,10
1078,3,32730,0.5219296338928227,0.6424817415432102,5
1079,3,74446,0.6751475332603838,0.3747600737748933,6
1080,1,66434,0.7995692727353612,0.9528524031737777,8
1081,2,212819,0.34073031068145165,0.785969763947592,1
1082,3,98715,0.4533463098041592,0.29712052749168216,9
1083,2,231443,0.5787332732329945,0.4150888581163855,7
1084,4,188008,0.12093772562630359,0.9859504276082576,10
1085,2,221714,0.23776149268994995,0.360148133706469,7
1086,1,266113,0.4007914120386569,0.29356575227671033,8
1087,3,267709,0.30381831950817334,0.3858541066779916,5
1088,4,27164,0.4925371757937172,0.7710850812229082,1
1089,3,246142,0.6681965142881937,0.6142982922803817,4
1090,1,103562,0.5627016093439166,0.2540516820076952,1
1091,4,157516,0.7854978147400006,0.48942811894496263,3
1092,4,35419,0.6450335137790917,0.26929641159069634,11
1093,4,101099,0.3273164282546686,0.43254615881213554,4
1094,1,11408,0.16397063270422904,0.3367698795761912,7
1095,4,183723,0.6577063533091637,0.3764595116436982,9
1096,1,223810,0.25135488088705105,0.8225301842091468,8
1097,2,164049,0.35273202856287406,0.82679789820822,10
1098,3,70576,0.8054421709859452,0.7859328501480494,10
1099,3,186094,0.25891825616350767,0.7505991240700927,4
1100,4,226398,0.5609435434157991,0.39613214257176593,10
1101,3,61520,0.14008324181887383,0.55258745801593,5
1102,4,160295,0.4457125153531886,0.5680367185930202,11
1103,1,297240,0.981263232501694,0.6278864589614634,0
1104,2,184498,0.9566636799297222,0.8850769107861447,0
1105,2,292940,0.9492645863398945,0.9109007742252992,0
1106,1,189855,0.6154034557228328,0.37284217917065465,1
1107,4,202327,0.32995872530611425,0.5455952601570317,7
1108,3,88269,0.38720406445235356,0.3184194802297167,4
1109,3,104635,0.2457422091723197,0.7185405086559342,10
1110,4,264554,0.1427180621709246,0.6576561471421647,9
1111,4,277996,0.21040920648946893,0.8806614249466689,2
1112,4,180302,0.4938983109594949,0.6151133408750462,4
1113,2,103450,0.07567883371519607,0.8248740520165054,10
1114,2,193894,0.9422364107579184,0.45447223624967237,7
1115,3,65804,0.5835418685485904,0.7554027737081923,6
1116,4,295427,0.2148442526335404,0.23212900773039502,9
1117,1,149783,0.44552360606357116,0.32122173331944615,1
1118,4,231126,0.4074724725110032,0.557575315375052,9
1119,1,226178,0.8435822880843555,0.9095152509479238,8
1120,4,266033,0.16447011379520954,0.9080912983174714,11
1121,4,62323,0.4583771111034503,0.6790159153365718,9
1122,2,150670,0.725744573606204,0.30391028861779495,3
1123,1,13776,0.4045294837217331,0.7447724347192304,5
1124,4,250123,0.3897130475300723,0.34150504293216344,1
1125,4,266248,0.37341639931195625,0.4803721699294978,10
1126,1,49230,0.7739097646232355,0.45134986231440477,4
1127,3,296260,0.1633385727551335,0.9075725983190821,5
1128,3,288114,0.8638690841774003,0.7548561279833614,1
1129,1,294738,0.1173406752088073,0.2568453162594363,0
1130,4,150445,0.3530539107781403,0.8747094264101194,9
1131,4,33098,0.41959382844550025,0.5443209415715127,10
1132,2,123519,0.4239092447337898,0.8038116580610593,10
1133,4,95400,0.22829064634872664,0.8213430242209458,2
1134,3,30640,0.6230009015956615,0.9989447556735329,10
1135,3,262464,0.48089353729987244,0.47755536432850826,1
1136,4,67838,0.5891945394904605,0.8915546508989214,11
1137,3,57338,0.6341690626848618,0.4294373203996058,5
1138,4,86012,0.23176935621827716,0.9964321149913482,10
1139,2,180180,0.9242767512504084,0.5282009834646965,2
1140,4,130784,0.8385896858363424,0.7281442090500894,1
1141,3,185511,0.8369842309666609,0.9956078132051227,6
1142,3,246784,0.5550710982357593,0.36033397170530723,0
1143,1,286763,0.8290511615470512,0.6991998129279439,8
1144,2,282762,0.6461107325861647,0.9987016043632511,0
1145,1,167368,0.4780271691150867,0.9551680852867082,4
1146,4,68832,0.7648375597266367,0.376592602998909,6
1147,4,174885,0.6199460450397692,0.2789801284395539,9
1148,1,178248,0.05191295594929094,0.5408581572435948,4
1149,1,144912,0.9971526553967828,0.8106843631912213,2
1150,1,118377,0.45835846302146155,0.8317683152920388,1
1151,1,115596,0.5931415761860105,0.6859423665978577,1
1152,1,94662,0.4356390974266512,0.691910366883966,8
1153,3,151329,0.1452872713369907,0.2965273949911829,10
1154,2,267732,0.8423095200265205,0.5529672077245708,5
1155,1,296549,0.6984275763577751,0.6609346940346655,3
1156,2,257135,0.8370900515808531,0.7468790651762183,9
1157,2,128947,0.5097488334884993,0.2734194914712097,9
1158,4,292418,0.8021218018528548,0.752520810229141,6
1159,3,203166,0.807833392958014,0.9530150418194341,1
1160,2,113887,0.3694814538472773,0.8289883176007906,3
1161,2,287429,0.053869517849145954,0.6991010797643504,0
1162,2,22594,0.8667980603191379,0.27770856016755846,10
1163,2,259474,0.22540158092107243,0.8354851769378635,3
1164,3,261993,0.8752775695685845,0.7303644070303787,6
1165,3,169844,0.6373839417733467,0.6389552621544535,9
1166,4,178609,0.653005390773555,0.8417146968105886,8
1167,1,290361,0.2848574507931935,0.7396017284498149,10
1168,4,36376,0.4324776923478273,0.5757594047706662,4
1169,2,262173,0.3464873236744592,0.387658866838357,5
1170,4,219902,0.23083106058237662,0.6034721367769411,6
1171,2,161794,0.7382809863195207,0.3232565706512467,8
1172,4,198496,0.14105120130265641,0.2481565329373906,10
1173,4,115556,0.5363685782660834,0.38716762063072185,9
1174,4,226838,0.5592079991998395,0.49368086861722094,10
1175,3,28594,0.9576171498648919,0.7174442598451678,9
1176,4,121302,0.8759224890575994,0.5994993010796225,7
1177,3,87319,0.5171043110870144,0.788116165550681,8
1178,3,135419,0.8519733507477767,0.7899809819708226,4
1179,4,33172,0.8010488150410225,0.7648601016487557,8
1180,2,294603,0.07650161905079607,0.637980809774326,7
1181,3,112404,0.9260302250810474,0.7304265869686792,1
1182,4,42983,0.7035095268223754,0.9819411466179877,11
1183,4,155653,0.6883547329824607,0.7646251338634391,0
1184,2,54669,0.7278074116673323,0.7939840363014901,3
1185,3,144860,0.26352378022191336,0.4329542684160787,11
1186,2,272745,0.07771378000047513,0.5823887022944463,1
1187,1,56144,0.2702512213772593,0.5481651138471305,2
1188,3,126560,0.8048490453180343,0.4827761877127008,6
1189,1,200546,0.6174494082103575,0.5676491014179124,9
1190,4,205969,0.39321467232870505,0.678417152776382,4
1191,3,65608,0.2794433013960585,0.6993595207587143,2
1192,3,289219,0.8098399849584026,0.8716596278605684,1
1193,2,290605,0.484975764216468,0.7250579464788096,8
1194,1,179645,0.6311569965959052,0.8954996265896353,6
1195,2,196427,0.06194235177426072,0.7252904320481515,8
1196,4,177514,0.45843541012703126,0.48006297030214945,3
1197,2,170933,0.06466274198527458,0.704696806842213,2
1198,2,230066,0.798056920722054,0.7832156844548579,9
1199,2,212166,0.2867889201818217,0.7485235082272208,2
1200,3,92957,0.20876626487896133,0.8799298767098089,2
1201,4,285633,0.9300744124902592,0.924462417877048,0
1202,4,13344,0.06710727056647546,0.46816946955374733,9
1203,2,165528,0.2379299474576148,0.2631358946515703,7
1204,3,246617,0.27846026478989955,0.7251285619802987,6
1205,3,197827,0.831663743471681,0.288210121341289,3
1206,2,259028,0.724579681717687,0.9071859175044754,1
1207,4,111584,0.9690380480097244,0.8577316618490285,6
1208,3,144174,0.7101143642015308,0.7708222591463978,7
1209,1,293213,0.27450298264986495,0.940940808879897,0
1210,1,96486,0.20849426877338145,0.9097464638739816,11
1211,4,221051,0.7676354271522993,0.9383467391489888,7
1212,4,298358,0.9058581985064944,0.7883559150415278,11
1213,4,89566,0.9160891965261668,0.49476509664575596,1
1214,1,217435,0.7825418280420763,0.23819580542086075,5
1215,1,157040,0.8046477915929068,0.249248465215529,7
1216,3,27339,0.6792506498595312,0.8345164792255466,7
1217,4,42504,0.7490357459712587,0.3531040994138562,8
1218,3,50541,0.1602468978245094,0.4504751249596242,1
1219,1,295087,0.3627472716480825,0.668885304215431,1
1220,1,41699,0.4851938764652663,0.30487281584314485,9
1221,1,37813,0.6811069159153441,0.9882626213813526,4
1222,1,179848,0.44679760927791934,0.8536821632568554,2
1223,3,82255,0.40624811993969134,0.6677686458250155,7
1224,1,77577,0.5854171296120787,0.9267670656470806,10
1225,1,38342,0.42470742550093366,0.5948566093420866,7
1226,4,199882,0.11891387017601861,0.9175575286691409,7
1227,2,28878,0.9709459930776579,0.8607841530675504,10
1228,2,111906,0.9298539535160972,0.21126665662587085,7
1229,3,19710,0.08705833097324295,0.8373907197289705,7
1230,1,265421,0.5527274115375932,0.8271437100604795,4
1231,1,13149,0.7271352703691263,0.45390437386007465,11
1232,2,155845,0.629369690824182,0.5944333912601085,6
1233,1,118924,0.38571730604136834,0.31055594188861213,10
1234,4,139872,0.8131114912261637,0.7332653787945493,11
1235,1,66507,0.6340098070023279,0.7395145098721796,0
1236,1,15965,0.27698378974049326,0.9851670658388723,0
1237,2,105262,0.6306710815996954,0.7782026027604707,7
1238,2,299324,0.31093771719192953,0.5578784479570331,4
1239,1,197593,0.6160573559516641,0.34421849346431643,11
1240,1,52725,0.7761024911496505,0.8301723184326413,3
1241,1,33364,0.3374168467112848,0.483036508744497,6
1242,1,162595,0.3183956710683128,0.954979737408729,7
1243,3,253605,0.7403673418601022,0.42167072026902974,9
1244,2,138935,0.5329515460149588,0.3572825408118527,6
1245,4,169184,0.18186055134650242,0.6963478045940701,8
1246,3,112321,0.5684106508590492,0.9325049731324118,8
1247,3,180597,0.6800486024295515,0.3128539360083662,9
1248,3,89048,0.5167499414427829,0.23307450938223095,8
1249,3,188510,0.6429531849676119,0.9739080378198453,8
1250,1,251843,0.3966116317364219,0.3093789719581905,8
1251,1,90173,0.8839232513081443,0.6860157329906631,0
1252,4,176536,0.27796621877094,0.35927824529903907,10
1253,4,18608,0.31727801556481977,0.33414547696931396,4
1254,1,162632,0.7849768425065076,0.3248363312632715,9
1255,1,293380,0.10496549648266967,0.7679761996457082,0
1256,2,114190,0.9880111854713103,0.8076975555561252,5
1257,4,41689,0.6475644592067499,0.29584015249761386,6
1258,2,48650,0.8170726219975966,0.30925497074055797,10
1259,4,141366,0.6047466633368982,0.9474646642960554,4
1260,1,215521,0.7970134632151527,0.6710879007441353,1
1261,4,63600,0.4624896315867466,0.8250363127241502,8
1262,1,206211,0.5979053584817516,0.26444513864076075,7
1263,1,94299,0.6788282350099415,0.24192975950803755,0
1264,1,198888,0.9068320865829188,0.5169582038348226,7
1265,1,27215,0.08303394688855492,0.644203512241592,0
1266,2,241176,0.15346459481212227,0.4979998558003422,11
1267,2,298959,0.7061138140267359,0.7707459988283074,10
1268,1,202716,0.3771443107585896,0.7355862719081323,4
1269,2,100736,0.6938444357646656,0.5574837373142052,9
1270,2,50341,0.2663506022034539,0.2635346120781445,6
1271,4,120593,0.6468460885823138,0.6764211161208042,5
1272,3,223670,0.5042094228888898,0.3935030141877296,1
1273,1,242376,0.16677256575964472,0.5086703621759747,2
1274,1,193151,0.9329557587443799,0.21151827452391025,5
1275,4,49118,0.8025881322278297,0.6168865305815234,2
1276,2,198054,0.7920211790084507,0.7591931019378384,0
1277,4,142413,0.7120788166598757,0.6619976148762274,1
1278,2,110654,0.07028083805468295,0.8012611117123674,8
1279,4,248262,0.5293911831737649,0.9995325005580089,10
1280,2,186282,0.7634126033905161,0.7060542407087043,2
1281,2,170873,0.25591156598049053,0.3768633332917475,2
1282,4,207465,0.6344997007435681,0.6578330314461582,4
1283,1,293157,0.9330087243123867,0.3960596144430558,0
1284,4,198392,0.7652852182378144,0.46416150568079717,10
1285,2,212783,0.570257135996321,0.4816351683984853,0
1286,2,294349,0.3444280893100686,0.6159884474903028,0
1287,1,273131,0.654711501559157,0.6189855358741783,3
1288,2,61689,0.728683591105619,0.7338546029236084,8
1289,4,277310,0.6558816067903067,0.5501796601084085,4
1290,3,94931,0.7676477762552762,0.3501561826264068,7
1291,1,13535,0.31528485471949974,0.5927897209567428,10
1292,4,183480,0.5324205657987843,0.8371747277898616,2
1293,2,127219,0.571238013532382,0.7622601702084606,9
1294,2,65693,0.1353907540155294,0.29222149342090253,3
1295,1,278522,0.2177172129773957,0.9586681589336152,4
1296,4,245882,0.34129150064441044,0.44466287328907206,11
1297,2,191762,0.09536832791044804,0.6691666608733997,1
1298,4,26192,0.27192334077866476,0.22565441107442608,2
1299,4,222751,0.5460488347002644,0.9275813583880115,0
1300,3,130967,0.5646576833358685,0.7468572884615206,6
1301,4,121933,0.28695581003369053,0.4208440938312696,5
1302,3,129893,0.9491638085446826,0.7466660135281802,10
1303,1,226887,0.49380822668027136,0.434037722763992,1
1304,3,56992,0.655412465826228,0.40778061310979896,8
1305,4,17356,0.07884426804396626,0.5575876699761696,2
1306,1,213259,0.4292230359846469,0.6800520623385139,2
1307,3,32790,0.5650029436363198,0.36747710231371444,10
1308,1,253028,0.3466415924254621,0.7943240584214442,0
1309,2,219211,0.21280339042423113,0.6624410912145635,9
1310,4,121509,0.24108917609402447,0.20596812376392634,6
1311,2,244900,0.49322259227394394,0.6395007052276487,0
1312,1,121628,0.11746522066281957,0.5367319073013299,7
1313,3,77820,0.27273792397574625,0.7354877450136563,10
1314,1,237800,0.7335619432493992,0.9182255492215725,1
1315,2,149166,0.2540031420505446,0.41011944203160877,2
1316,4,42284,0.1610881692244059,0.7389441815955395,8
1317,1,223835,0.12957309314925716,0.321334736987932,10
1318,2,221660,0.9892918335925157,0.2684752524113198,11
1319,1,283753,0.13251963766426658,0.9454627814753327,9
1320,1,275718,0.461823549356917,0.8898314981848834,7
1321,4,231507,0.5355185713727647,0.601123805327677,5
1322,3,116021,0.9663471428282159,0.3106579150581641,6
1323,2,19429,0.8965442819722321,0.4106582897137443,0
1324,1,296399,0.27579483050006387,0.6539033605530691,0
1325,4,101642,0.13046612658089612,0.7214786584558024,10
1326,1,194334,0.4660307348623684,0.7524863494434748,10
1327,3,93747,0.1458687727435838,0.7982508903233536,1
1328,4,74504,0.8775502244161946,0.36789686814382905,9
1329,4,62976,0.7185861838630992,0.4370022978020891,5
1330,1,70690,0.9465971347255933,0.2100984944302721,11
1331,4,28551,0.5909794424645969,0.2591883307559683,6
1332,1,31718,0.396203697465955,0.4475922183314839,1
1333,4,231545,0.525615213663812,0.3486217731622563,2
1334,1,218188,0.20273824288176506,0.5940325364631605,1
1335,4,262405,0.48991011220538266,0.8789292885857869,11
1336,3,211932,0.9987723371771263,0.7783900297114823,1
1337,3,216475,0.7059808484602507,0.8036659232145016,0
1338,3,259572,0.10923872692286353,0.6802026150880327,0
1339,1,94327,0.7393840297756599,0.7603494052545849,7
1340,1,112179,0.14562768830537598,0.34400141360639136,11
1341,1,127571,0.42111234680360615,0.6419702049700187,11
1342,3,161454,0.7969377399326462,0.6564743988800825,10
1343,4,11463,0.17168539010700878,0.7029684024993963,9
1344,1,291551,0.32810621834259923,0.82342433451235,1
1345,1,215838,0.23549911651523125,0.9552018631422203,9
1346,1,136292,0.87659101948674,0.7693762249065639,7
1347,4,161693,0.1905206997452361,0.9380522526493469,8
1348,1,130823,0.5589959701082929,0.6399358863092437,7
1349,2,143837,0.3115491458597978,0.4314723919633077,3
1350,4,291635,0.5318948355016859,0.7268242605040625,11
1351,3,85144,0.20899587652697849,0.984748957415168,8
1352,4,285903,0.7696976386458422,0.7677676177871089,9
1353,1,239554,0.660955865977592,0.9752111677365132,9
1354,1,46790,0.09125492983882008,0.21791447616362067,0
1355,3,17012,0.9501869354222722,0.40668865398707565,2
1356,1,298563,0.8983249034727977,0.4188833131182221,2
1357,1,24654,0.33288882170247924,0.5414391191527619,5
1358,1,28748,0.32728639290020933,0.2246310314686432,5
1359,2,256082,0.5242188889262581,0.9314027363328992,6
1360,2,247382,0.638163145048298,0.7656610221902687,9
1361,3,91933,0.326484138608933,0.2671573486949453,9
1362,3,247813,0.805585129884936,0.3397577279302618,6
1363,4,44468,0.12457053163236051,0.6824852206957119,8
1364,1,93567,0.42794422294305073,0.926802112800782,11
1365,4,137667,0.5780186715354783,0.2700913965292278,9
1366,1,228645,0.8096978819740728,0.5466428036439979,5
1367,4,53230,0.8782264291573258,0.3600106910741069,1
1368,1,253438,0.28218667782998863,0.34427176734136977,4
1369,4,51434,0.27901102114285176,0.7840690202762151,10
1370,1,179044,0.39985122868042144,0.8611936697640978,11
1371,2,208391,0.4561777970227484,0.9369159801894922,0
1372,1,217939,0.8559830604523936,0.7471886180406122,2
1373,3,18385,0.057192589873610894,0.2525188049030549,3
1374,3,298724,0.7007120653317422,0.4856537673401202,10
1375,4,35665,0.25905585184947416,0.5532456644507193,4
1376,4,258011,0.8882819154196516,0.4207103268853833,7
1377,2,28466,0.35148019389204116,0.6318948059376726,3
1378,4,51743,0.5606782492564863,0.3861072150976334,7
1379,3,250775,0.36258366986369756,0.9195431864955697,7
1380,4,204553,0.45401725764213213,0.3147929508084409,9
1381,3,117776,0.5461193886481314,0.5408415161508295,6
1382,3,243868,0.7601604994751767,0.2998796824418095,8
1383,2,291691,0.1647187499260677,0.48660210161825407,10
1384,2,229515,0.38461561462288496,0.5878289610106615,8
1385,1,79068,0.6576552077937636,0.6431187453377688,10
1386,3,227581,0.6093600398596779,0.46518921556921744,6
1387,4,40893,0.7917889376525675,0.8477073744607149,10
1388,3,21116,0.8946206186417599,0.6123319753808494,5
1389,3,239895,0.13936986903319387,0.9939340353316173,2
1390,1,167916,0.7281495711876845,0.29882124651381203,0
1391,2,255265,0.3198058409379521,0.3468358752008601,1
1392,1,244285,0.5073175112908206,0.8414356578880138,10
1393,1,109969,0.6463850720286283,0.6434125257499468,4
1394,3,282362,0.1930797090192442,0.4880187324812211,8
1395,1,251200,0.3792601333002177,0.5283596628737108,8
1396,3,116937,0.9772782555230909,0.6510303800202532,6
1397,2,212005,0.17948220174056728,0.2686230154126829,5
1398,1,16623,0.1291661454887919,0.812101466100789,9
1399,3,196776,0.8449583768676048,0.5593093784636749,9
1400,4,135517,0.459103482967162,0.5300113549489882,11
1401,1,183024,0.6910520071276137,0.8185545958676892,6
1402,3,129167,0.3404477015493159,0.655354518073483,10
1403,4,272096,0.23851111299234162,0.8033225119699925,5
1404,1,83426,0.2518515797718951,0.9429088776963279,4
1405,3,200983,0.23580955407506832,0.9566698486133369,5
1406,3,236251,0.2846232089299072,0.5434156893804847,0
1407,3,95739,0.26015938682528744,0.2556119351590123,4
1408,3,182487,0.8230128288319137,0.20999323938537337,0
1409,2,85910,0.5566290198897524,0.7641851743717087,4
1410,4,93140,0.33167710630920577,0.2652363862095915,1
1411,4,40219,0.37780324784348046,0.5121565603928393,10
